VILLE;Code_postal;SUPERFICIE;POPULATION
;44310;9782.0;8434
;31110;979.0;32
;7430;833.0;1295
;14210;908.0;1107
;38570;851.0;2680
;68470;637.0;420
;35870;387.0;1421
;42920;3928.0;395
;85110;828.0;609
;35290;5286.0;1619
;20290;4839.0;7950
;16300;831.0;312
;8140;462.0;135
;20215;1656.0;1657
;65690;295.0;226
;31440;956.0;93
;49140;3339.0;1795
;35150;1370.0;848
;79190;1448.0;173
;38830;2662.0;2858
;20260;1957.0;1212
;73190;539.0;1172
;5700;3942.0;235
;66220;690.0;121
;35330;1110.0;496
;35500;1259.0;925
;18110;2433.0;2280
;30124;827.0;41
;54450;743.0;1099
;6330;2164.0;6222
;50190;523.0;351
;70110;353.0;62
;57800;921.0;13122
;33920;574.0;386
;53250;1764.0;347
;19260;613.0;134
;17770;904.0;406
;62240;631.0;472
;17100;1851.0;694
;53600;1383.0;795
;25620;1472.0;513
;53230;1386.0;300
;52600;1220.0;203
;83560;6846.0;1652
;74150;1017.0;617
;56220;3539.0;1402
;14640;301.0;100
;27500;1188.0;1295
;43170;3944.0;358
;43380;1441.0;324
;42130;1662.0;1212
;63330;1757.0;187
;43410;1038.0;1324
;63750;3953.0;1099
;1990;1228.0;474
;63390;1040.0;176
;38740;12645.0;156
;1260;1820.0;788
;15310;973.0;132
;31350;1105.0;113
;66130;887.0;332
;30480;1916.0;298
;12360;4473.0;62
;31390;1884.0;1016
;32290;3458.0;302
;11130;4060.0;5476
;11140;1056.0;34
;9160;1460.0;850
;82110;5831.0;1215
;9220;1943.0;24
;31250;3566.0;9341
;48100;2029.0;147
;12620;5305.0;342
;65700;1303.0;119
;12120;2186.0;563
;11310;5911.0;918
;31110;545.0;21
;30440;3676.0;1653
;30100;2324.0;41031
;66120;2992.0;1843
;82220;2322.0;380
;34570;2055.0;6525
;65410;3244.0;592
;32440;4421.0;1056
;11140;1668.0;28
;32330;2737.0;476
;31190;1083.0;848
;34380;1687.0;1174
;34190;2910.0;114
;38220;1080.0;7647
;7190;2052.0;542
;38650;2133.0;254
;74290;2551.0;1743
;15250;1248.0;738
;15600;1742.0;792
;38350;5679.0;169
;7700;3618.0;2407
;1400;2211.0;594
;74150;1236.0;841
;15150;1362.0;112
;3190;1806.0;197
;74220;4068.0;1818
;1390;2010.0;2115
;69870;2415.0;723
;73460;1520.0;644
;38250;3914.0;2574
;63390;4769.0;1324
;38190;2571.0;979
;43360;1083.0;249
;1360;2132.0;3004
;1120;4010.0;7112
;42390;575.0;7887
;73550;8611.0;1878
;7450;2496.0;131
;42380;1640.0;307
;63220;1243.0;179
;26120;4001.0;6784
;74140;2036.0;5419
;15400;2748.0;211
;3190;2818.0;443
;73530;4439.0;340
;1270;1303.0;381
;63430;2157.0;10541
;73390;1062.0;892
;74540;1764.0;1805
;43380;1373.0;155
;3200;1030.0;2794
;26250;4142.0;8978
;15700;9325.0;1549
;7200;1511.0;384
;69550;2295.0;613
;15590;1616.0;135
;7310;897.0;176
;26740;2214.0;1344
;38890;2754.0;3588
;38710;2826.0;1361
;63570;710.0;612
;21250;2440.0;493
;21430;1735.0;169
;89170;1134.0;110
;58190;1545.0;605
;71120;2726.0;428
;38300;347.0;1037
;65390;211.0;240
;35500;1309.0;1032
;39140;1361.0;344
;65120;154.0;383
;13790;1321.0;2130
;28800;1521.0;164
;45310;1455.0;232
;45170;3178.0;4228
;28320;1784.0;1422
;28130;1153.0;4418
;28500;454.0;1591
;28000;1693.0;38889
;28210;1005.0;934
;28300;1816.0;957
;28170;6349.0;2270
;28190;1040.0;605
;28170;519.0;135
;78125;1217.0;869
;;1580.0;435
;45270;2057.0;357
;45390;2029.0;3334
;45390;1619.0;510
;45300;688.0;8966
;77460;2756.0;5496
;94440;458.0;4861
;91690;757.0;123
;91150;1042.0;933
;91150;998.0;202
;72110;1933.0;681
;72560;3531.0;6340
;72340;683.0;379
;28330;2007.0;208
;41170;4218.0;1045
;61400;1058.0;374
;72600;636.0;65
;61390;847.0;63
;61380;1320.0;760
;61380;605.0;68
;61560;2148.0;938
;28250;1618.0;348
;28240;1714.0;928
;27130;1195.0;394
;28250;6281.0;3136
;27820;294.0;132
;61290;3962.0;1477
;45600;2437.0;391
;28290;998.0;319
;28240;1213.0;431
;61110;2111.0;1245
;76570;508.0;294
;27350;255.0;286
;76190;539.0;359
;76570;1431.0;6235
;76480;691.0;613
;76560;605.0;665
;76760;463.0;372
;76560;680.0;574
;76730;658.0;190
;76590;394.0;228
;60510;907.0;965
;78790;455.0;378
;27120;1351.0;4554
;78200;352.0;208
;78980;444.0;463
;28410;2309.0;1870
;27640;1465.0;870
;27420;817.0;366
;95710;375.0;965
;27930;783.0;879
;27420;1528.0;1037
;78490;1054.0;1699
;78520;1154.0;16128
;78770;690.0;695
;78124;436.0;1738
;95810;720.0;606
;27350;1199.0;957
;27550;971.0;394
;27250;1743.0;426
;27270;1264.0;562
;27270;1411.0;466
;27270;1334.0;423
;61230;504.0;210
;61230;1133.0;90
;27270;1659.0;399
;27500;431.0;186
;27450;638.0;298
;27260;817.0;311
;27800;684.0;251
;27300;652.0;189
;27470;1324.0;580
;27930;994.0;1125
;27930;553.0;721
;27170;1622.0;804
;27240;1788.0;571
;;525.0;157
;27170;516.0;198
;27190;397.0;2282
;27190;917.0;315
;27190;1486.0;458
;27160;958.0;280
;27160;958.0;280
;27310;442.0;359
;;375.0;320
;27800;733.0;475
;27890;1461.0;578
;74500;733.0;783
;38190;600.0;7325
;62270;468.0;103
;31440;258.0;60
;3230;4981.0;683
;25360;1224.0;176
;54480;437.0;74
;36260;1667.0;256
;18510;3813.0;1664
;57670;63.0;38
;31480;818.0;384
;88500;1109.0;288
;14690;475.0;101
;34820;1162.0;501
;56130;3918.0;2503
;22140;337.0;238
;11330;1365.0;115
;3160;2020.0;282
;35540;3163.0;3738
;16240;752.0;159
;12620;3093.0;553
;19340;1022.0;62
;31350;233.0;57
;85250;1716.0;1568
;71480;1133.0;401
;35360;688.0;515
;62159;846.0;360
;9460;285.0;41
;71460;723.0;146
;70170;591.0;279
;59112;234.0;960
;16140;935.0;124
;13011;3350.0;56835
;58420;505.0;32
;37600;1108.0;242
;31320;276.0;263
;4530;4049.0;59
;49300;8748.0;54181
;20121;2209.0;75
;31450;1336.0;2440
;35370;4114.0;4253
;65380;1076.0;812
;88500;587.0;57
;44680;3984.0;3986
;72300;4829.0;1524
;63500;1124.0;474
;25480;617.0;2196
;5400;5285.0;1449
;80200;686.0;341
;7160;2316.0;101
;55100;728.0;154
;64190;1097.0;424
;55190;1649.0;174
;37370;3361.0;691
;85670;2906.0;1529
;39270;1027.0;240
;62530;332.0;337
;86410;1739.0;536
;50750;1193.0;775
;22120;3019.0;3694
;70300;620.0;225
;53500;2426.0;584
;49510;3588.0;6914
;67640;629.0;5443
;11170;2229.0;1438
;42240;857.0;8761
;85130;980.0;1568
;69690;1403.0;2249
;69690;1403.0;2249
;1400;1332.0;732
;39100;208.0;456
;80200;443.0;201
;15220;724.0;118
;2240;709.0;1086
;63580;682.0;70
;85230;5225.0;2177
;62650;788.0;232
;70210;1447.0;232
;37500;681.0;283
;89420;1431.0;170
;6200;7392.0;343629
;26400;1210.0;165
;73800;700.0;719
;13190;5037.0;20690
;57480;321.0;472
;81240;1250.0;183
;31570;987.0;1994
;21110;766.0;404
;3370;2859.0;317
;7630;3320.0;285
;52200;999.0;132
;76260;766.0;1111
;24290;1465.0;130
;57350;357.0;12606
;17150;247.0;68
;42920;3928.0;395
;89270;2564.0;1176
;64460;279.0;139
;68580;672.0;1235
;50510;324.0;252
;3120;1230.0;272
;38290;1271.0;1956
;25720;740.0;787
;24200;707.0;262
;17250;1595.0;705
;18110;5050.0;1031
;1130;606.0;134
;11330;1686.0;50
;21450;1288.0;96
;35140;2757.0;3570
;39600;832.0;556
;35140;329.0;225
;38860;4193.0;1243
;7660;1887.0;78
;26190;8446.0;242
;7260;3841.0;137
;73630;743.0;236
;26740;1905.0;1843
;26260;1980.0;3912
;43320;2074.0;423
;15200;2907.0;841
;15100;1218.0;347
;26230;4423.0;1618
;43800;1418.0;730
;58430;1393.0;113
;70230;825.0;499
;21430;1719.0;141
;71700;1704.0;681
;89420;1218.0;480
;25120;1743.0;4331
;89460;1935.0;413
;70130;2496.0;483
;89450;1586.0;147
;71550;5194.0;699
;21270;456.0;360
;89480;2961.0;462
;70000;2492.0;632
;71220;2950.0;773
;58470;3213.0;1422
;25240;1496.0;198
;71270;723.0;273
;71250;1158.0;156
;89520;2676.0;331
;70700;628.0;86
;39700;993.0;627
;70000;849.0;2311
;39260;1380.0;365
;70170;411.0;319
;71620;898.0;204
;21580;2177.0;163
;58700;2378.0;217
;58140;5178.0;1354
;70130;2892.0;507
;58220;1767.0;115
;70210;1210.0;82
;89660;2366.0;212
;21250;996.0;253
;70700;1437.0;415
;71110;978.0;297
;71140;3867.0;695
;25680;1823.0;1215
;39140;1819.0;735
;21130;1673.0;418
;25240;3884.0;954
;21260;1169.0;195
;25410;661.0;502
;58800;2209.0;320
;58160;2397.0;557
;21140;2646.0;228
;71120;2743.0;770
;70170;1024.0;218
;21460;1146.0;135
;71130;2762.0;237
;70190;422.0;139
;25150;1241.0;482
;58140;3968.0;316
;21200;1554.0;702
;39100;1430.0;1324
;1590;1078.0;656
;21230;1911.0;168
;39100;3811.0;23685
;52130;3807.0;437
;67110;1707.0;5516
;88240;428.0;52
;57420;728.0;213
;88520;391.0;123
;55220;1657.0;135
;21500;4628.0;5437
;70600;1167.0;190
;25720;852.0;2317
;21130;656.0;581
;39800;704.0;161
;25240;1332.0;168
;58410;5973.0;901
;25360;1075.0;171
;67530;2372.0;2420
;55220;1485.0;92
;52110;1062.0;72
;55130;1339.0;76
;88260;940.0;108
;19000;2469.0;14336
;19500;2700.0;793
;64780;3927.0;671
;19150;710.0;1383
;47170;7098.0;588
;24120;3916.0;6237
;79150;2863.0;1627
;79150;2863.0;1627
;17150;2673.0;1491
;23000;1562.0;205
;17350;744.0;295
;86450;2992.0;579
;64120;3668.0;474
;79160;3401.0;670
;16230;1096.0;763
;33330;2701.0;1931
;40240;3200.0;689
;23170;2932.0;303
;23100;4168.0;715
;16230;819.0;505
;16310;1990.0;181
;64120;1175.0;226
;24210;2064.0;432
;19200;3603.0;575
;17800;1404.0;425
;79320;2671.0;3168
;17550;2894.0;3207
;86100;5182.0;31537
;79240;3149.0;581
;87500;1229.0;312
;33730;6399.0;1051
;23600;3512.0;288
;64230;1184.0;1030
;87380;5137.0;791
;24380;1302.0;237
;33790;1443.0;241
;47330;1941.0;1407
;24150;806.0;383
;79000;6834.0;57607
;87350;2006.0;10413
;17770;1189.0;393
;17320;4883.0;1912
;23000;1406.0;437
;40180;909.0;717
;87470;5491.0;928
;24410;3483.0;426
;23100;1449.0;91
;23340;4840.0;352
;23170;3385.0;962
;23250;2221.0;181
;19700;3085.0;1144
;33340;4476.0;1195
;33790;3807.0;1006
;39240;287.0;63
;22160;1470.0;225
;30720;1425.0;1881
;63500;519.0;225
;82110;1226.0;215
;14320;174.0;657
;16220;1435.0;228
;25430;602.0;111
;;795.0;325
;63380;1066.0;101
;34400;558.0;719
;65140;339.0;43
;66360;1648.0;13
;9500;289.0;220
;90340;381.0;267
;57670;733.0;288
;11360;2288.0;72
;34800;993.0;1358
;46350;983.0;351
;16210;915.0;163
;65380;582.0;335
;20151;621.0;66
;64220;626.0;129
;8140;717.0;398
;29750;1337.0;4001
;80490;1403.0;278
;53270;2313.0;983
;67270;345.0;268
;63510;828.0;997
;22400;3270.0;2137
;36230;1861.0;325
;22490;2014.0;3408
;7000;1300.0;1155
;21220;1118.0;343
;32240;983.0;195
;26120;1438.0;454
;73330;545.0;578
;73110;748.0;89
;22300;1018.0;1673
;51500;703.0;319
;51500;312.0;261
;52100;823.0;463
;52330;7404.0;663
;10330;946.0;122
;10330;1729.0;110
;10140;164.0;58
;10500;1341.0;147
;68420;144.0;364
;69260;412.0;4851
;14480;344.0;176
;62380;1460.0;713
;62760;1088.0;807
;62232;608.0;5830
;62180;876.0;427
;80300;960.0;443
;59261;572.0;2616
;80200;1890.0;541
;80710;900.0;1105
;80510;806.0;1676
;62340;2639.0;5754
;62180;505.0;210
;80540;634.0;311
;59870;549.0;567
;62380;864.0;480
;2140;1647.0;463
;2120;1245.0;598
;59300;1393.0;42989
;59158;1459.0;1649
;80860;1583.0;1264
;62223;989.0;6450
;62560;1199.0;620
;2260;1231.0;1823
;62380;1277.0;862
;2140;657.0;290
;2240;1090.0;482
;2110;1227.0;757
;62380;392.0;634
;61210;1014.0;1029
;61210;1014.0;1029
;61150;1467.0;251
;;2225.0;1049
;61320;1341.0;291
;50550;663.0;1904
;14220;1025.0;583
;61150;531.0;1323
;14350;910.0;1044
;14350;910.0;1044
;50480;1781.0;1617
;76540;882.0;1050
;61600;3387.0;1437
;14490;1109.0;332
;;1960.0;601
;50810;1354.0;1223
;;1269.0;401
;50410;576.0;319
;50630;1332.0;313
;;856.0;159
;;1275.0;357
;50510;2622.0;1844
;14690;1951.0;1015
;50530;1171.0;1574
;50520;2372.0;498
;89340;739.0;1822
;89150;1525.0;318
;80400;1003.0;243
;78113;1093.0;510
;61310;867.0;316
;28290;1375.0;348
;41270;1137.0;95
;41100;1022.0;206
;72380;1047.0;1301
;72610;8738.0;2235
;72230;1087.0;5143
;72650;971.0;2516
;72240;1725.0;1866
;61500;1317.0;239
;76400;649.0;1049
;76640;450.0;229
;76190;404.0;641
;76190;579.0;908
;76770;296.0;4002
;76970;448.0;438
;76730;693.0;157
;76760;867.0;642
;76560;470.0;213
;76560;376.0;196
;76560;477.0;184
;76890;561.0;414
;60360;495.0;101
;95540;994.0;9320
;78260;953.0;19469
;80160;783.0;354
;80160;2393.0;1719
;27660;604.0;306
;27830;908.0;1193
;27700;617.0;232
;95510;865.0;158
;27120;852.0;575
;78270;301.0;402
;78200;512.0;623
;78790;201.0;396
;27950;536.0;341
;27120;289.0;281
;27120;848.0;450
;95610;470.0;16914
;95000;424.0;2004
;78510;1376.0;11431
;32480;1104.0;131
;65200;1885.0;605
;32370;2284.0;395
;41300;5139.0;986
;4340;12783.0;333
;39270;520.0;76
;90400;204.0;714
;25790;1491.0;784
;18300;784.0;1554
;80140;112.0;87
;12720;3134.0;296
;20225;326.0;85
;63120;688.0;237
;24530;1794.0;394
;70400;164.0;185
;17150;1311.0;396
;40700;347.0;245
;4150;3015.0;97
;64270;938.0;1195
;33230;3385.0;8085
;19360;2025.0;2935
;23190;3274.0;330
;24310;2269.0;763
;16700;6847.0;1452
;16700;6847.0;1452
;64410;802.0;418
;86300;3468.0;468
;79170;2320.0;891
;79290;2598.0;1632
;40280;1881.0;878
;64800;1672.0;950
;64660;2393.0;487
;79450;4198.0;1741
;47230;3890.0;1529
;87230;2362.0;651
;33790;1441.0;251
;86330;5665.0;1352
;16150;2949.0;945
;87300;3466.0;505
;47800;2056.0;276
;64190;1130.0;214
;40420;3985.0;238
;79160;2422.0;963
;33380;13721.0;7871
;33112;13607.0;4350
;16200;1838.0;546
;86200;2875.0;602
;87220;2420.0;1204
;87440;2001.0;250
;24530;1923.0;698
;23430;4358.0;350
;40700;660.0;187
;64240;2153.0;834
;40800;3427.0;653
;24160;2697.0;470
;16170;2934.0;1892
;16150;2058.0;1051
;47180;749.0;115
;16290;1350.0;1317
;24400;2147.0;343
;19800;3452.0;1143
;79100;3675.0;936
;24300;1599.0;289
;17130;726.0;110
;31470;2020.0;5011
;12240;4402.0;826
;31450;2473.0;922
;31230;961.0;114
;81630;1595.0;247
;65380;2775.0;2317
;46150;1310.0;374
;31440;4746.0;250
;59553;702.0;6556
;80370;713.0;232
;59258;847.0;423
;62270;2364.0;650
;59167;602.0;6405
;2760;643.0;1414
;62860;1140.0;1251
;80640;5165.0;1670
;62124;998.0;610
;80230;1586.0;962
;59570;1619.0;937
;80670;1017.0;628
;62370;930.0;535
;62650;490.0;180
;59590;3331.0;12906
;59121;443.0;2269
;59890;996.0;1684
;59149;1227.0;434
;62620;557.0;1567
;59750;1879.0;7156
;80290;897.0;438
;50210;2531.0;682
;76260;594.0;800
;;619.0;204
;76630;1804.0;502
;14670;1145.0;3639
;14350;910.0;1044
;76660;793.0;319
;29640;6985.0;3338
;13750;1500.0;3067
;6440;6504.0;1215
;40700;630.0;243
;37420;1245.0;1811
;8260;939.0;72
;62360;352.0;3616
;25300;1011.0;414
;37310;2840.0;1344
;26790;1182.0;1305
;24540;946.0;243
;63810;1236.0;133
;67530;196.0;471
;21190;461.0;190
;52800;812.0;183
;47400;1424.0;850
;17500;915.0;459
;39700;985.0;1042
;69610;507.0;760
;32320;2549.0;153
;37130;2040.0;3404
;74600;442.0;655
;68230;343.0;538
;11250;1424.0;88
;71250;637.0;115
;80300;543.0;108
;26760;1778.0;3784
;20230;1223.0;110
;74290;373.0;356
;41130;2552.0;4616
;46130;1023.0;195
;84800;2098.0;911
;44160;5563.0;9982
;80150;573.0;158
;24190;917.0;281
;79420;864.0;366
;52300;650.0;337
;38570;336.0;471
;70310;1129.0;200
;62570;719.0;996
;18600;2209.0;424
;80880;660.0;1322
;18200;2056.0;302
;69890;847.0;3851
;56380;350.0;499
;55220;1055.0;72
;67260;2205.0;1886
;62159;739.0;332
;6470;4846.0;984
;39120;607.0;279
;34980;1651.0;9222
;42410;878.0;360
;33640;644.0;1026
;26170;1109.0;48
;57520;431.0;915
;50530;1645.0;900
;52210;1771.0;274
;88290;767.0;598
;47260;1644.0;257
;25160;454.0;265
;80540;555.0;236
;9000;349.0;847
;24290;797.0;319
;39190;823.0;334
;31260;244.0;123
;39520;914.0;197
;72430;1076.0;313
;11320;760.0;259
;17150;641.0;259
;53400;2311.0;689
;26460;1307.0;13
;5300;1394.0;97
;40320;941.0;194
;68780;422.0;171
;88240;1096.0;382
;57420;818.0;244
;54200;684.0;2001
;88410;2495.0;123
;52600;3014.0;718
;54300;1077.0;559
;67860;1230.0;630
;57130;918.0;601
;8320;1066.0;862
;67700;570.0;542
;57580;948.0;389
;52320;619.0;44
;57370;717.0;593
;88600;600.0;86
;67320;1410.0;501
;57230;4115.0;5267
;54520;1595.0;14843
;55230;2734.0;840
;88600;1763.0;117
;55200;2119.0;264
;55000;2420.0;964
;80000;5009.0;132727
;55110;694.0;105
;88170;991.0;429
;67320;675.0;443
;68610;1330.0;1574
;70190;682.0;801
;20236;2452.0;536
;44420;1684.0;1759
;54930;585.0;61
;18350;1795.0;181
;17870;2238.0;1689
;84480;5146.0;1395
;63270;535.0;813
;57830;519.0;339
;68640;761.0;710
;24500;588.0;108
;33640;635.0;2169
;14220;889.0;497
;11300;662.0;62
;30440;1098.0;217
;54700;180.0;1509
;57170;332.0;106
;43100;833.0;238
;81500;951.0;947
;81660;790.0;1176
;74370;477.0;1193
;31440;1456.0;807
;29370;7052.0;3202
;82600;1238.0;284
;29940;1874.0;3276
;52700;514.0;61
;82400;782.0;407
;24540;1035.0;72
;59213;658.0;667
;62130;945.0;574
;2450;1090.0;447
;62770;719.0;242
;62800;1289.0;31580
;80110;872.0;433
;59630;3865.0;7002
;59380;789.0;695
;2590;756.0;282
;62460;1213.0;782
;62180;1068.0;4125
;62440;1083.0;12220
;59141;564.0;704
;59310;1204.0;2388
;80560;858.0;361
;2390;2331.0;1706
;62630;1105.0;263
;80290;2204.0;996
;62490;346.0;724
;80120;3748.0;1398
;80220;774.0;988
;80860;1968.0;618
;2420;705.0;419
;2620;1773.0;1193
;2120;2036.0;375
;76660;2252.0;363
;50340;781.0;1739
;61430;1077.0;440
;50380;1473.0;3949
;50840;1189.0;1390
;14350;852.0;213
;;693.0;141
;14500;2271.0;11562
;61150;531.0;1323
;50300;1290.0;774
;97233;2109.0;20103
;57340;958.0;89
;57400;1161.0;332
;68124;1897.0;7592
;54150;831.0;766
;52160;1319.0;69
;68230;702.0;714
;57380;1882.0;5459
;55270;2145.0;123
;54200;887.0;329
;67550;1634.0;5548
;52330;3159.0;393
;54115;2991.0;602
;88100;502.0;353
;68740;2408.0;1617
;55200;2978.0;1722
;52700;1465.0;126
;55120;6720.0;1548
;67600;2031.0;2551
;52500;4091.0;787
;55800;1775.0;391
;57640;1511.0;547
;52400;1232.0;75
;67650;2925.0;2016
;55120;874.0;100
;57570;1064.0;608
;67700;2637.0;11730
;55400;1395.0;569
;52700;1391.0;129
;55160;2123.0;360
;67330;2595.0;4017
;67260;1066.0;355
;57550;552.0;1114
;54280;1167.0;715
;80220;981.0;2730
;59128;706.0;5769
;59680;1005.0;5365
;3250;2610.0;338
;33910;1181.0;1288
;56310;4280.0;1419
;24100;809.0;880
;64510;462.0;645
;57920;392.0;1078
;62130;379.0;176
;79240;1168.0;382
;35320;1545.0;598
;1200;967.0;1038
;22730;718.0;2451
;81200;1282.0;307
;52500;612.0;62
;21430;1210.0;177
;20229;282.0;31
;32130;692.0;140
;21610;342.0;108
;88600;882.0;271
;17160;968.0;189
;16460;476.0;347
;25640;296.0;169
;24340;1177.0;123
;;962.0;96
;30360;619.0;215
;39120;635.0;288
;50700;1578.0;6932
;17600;666.0;625
;43290;495.0;1272
;39290;784.0;284
;39230;682.0;107
;20243;3777.0;3483
;16230;754.0;164
;90160;489.0;1125
;57880;653.0;2798
;26460;839.0;122
;40170;1286.0;159
;79230;2588.0;5360
;57260;484.0;172
;1330;743.0;296
;59271;1068.0;1477
;33240;1101.0;1906
;46220;247.0;163
;33320;1509.0;9335
;26470;1668.0;35
;56700;601.0;1377
;68190;568.0;1150
;60640;313.0;264
;89120;1876.0;1626
;;1530.0;443
;61240;513.0;44
;27130;3186.0;6215
;61240;1223.0;165
;72800;3223.0;2144
;72290;1354.0;1317
;72430;1465.0;633
;72230;1215.0;2844
;61250;1431.0;1544
;72130;1923.0;329
;61570;2043.0;689
;27150;975.0;450
;60240;1132.0;764
;27120;397.0;227
;27120;1179.0;398
;;766.0;800
;27950;712.0;1005
;;554.0;200
;27510;1528.0;1037
;27700;1480.0;685
;78740;254.0;786
;78430;545.0;7120
;78790;698.0;421
;78440;463.0;3094
;78330;558.0;12823
;78580;1735.0;5711
;95810;1048.0;652
;95650;645.0;485
;95810;278.0;104
;60240;779.0;234
;95510;381.0;425
;76750;927.0;400
;76780;584.0;102
;76780;679.0;333
;27610;858.0;3126
;76270;801.0;279
;76680;414.0;292
;76270;399.0;159
;60380;689.0;425
;60590;810.0;345
;60790;483.0;288
;60112;1404.0;1154
;60210;576.0;351
;60380;744.0;145
;60960;1223.0;1550
;60220;1048.0;567
;60410;286.0;984
;60410;495.0;629
;77184;534.0;7355
;60300;2433.0;15789
;60128;1539.0;838
;94400;1166.0;88102
;62114;575.0;6391
;67206;174.0;1768
;35400;3652.0;44620
;31510;297.0;90
;;2354.0;3472
;62880;254.0;1981
;30260;492.0;341
;59188;446.0;895
;25110;774.0;129
;42114;1407.0;416
;69840;756.0;861
;64400;1620.0;446
;67330;209.0;109
;35270;406.0;148
;33920;953.0;582
;35430;144.0;1478
;11800;938.0;745
;42530;1269.0;5867
;91290;460.0;4083
;77720;1720.0;1484
;77154;622.0;290
;77133;931.0;581
;77720;2449.0;1013
;77390;1174.0;662
;77220;1550.0;8261
;76850;637.0;370
;61120;821.0;144
;61120;1346.0;306
;14140;1227.0;2183
;14270;2067.0;322
;14140;1018.0;154
;14800;377.0;3775
;14800;517.0;205
;14600;575.0;313
;14130;1033.0;371
;76113;219.0;378
;27800;958.0;420
;27250;1743.0;426
;;787.0;149
;27330;1264.0;562
;61470;1218.0;65
;;1035.0;147
;;1061.0;122
;61120;1564.0;246
;27230;412.0;246
;14100;1307.0;905
;27560;619.0;330
;27800;300.0;162
;14130;1065.0;690
;27800;757.0;298
;27170;868.0;194
;27180;1160.0;830
;27170;1196.0;317
;27320;1775.0;417
;27320;1775.0;417
;27240;2160.0;1193
;27190;1015.0;400
;27160;958.0;280
;27290;752.0;236
;27800;889.0;287
;;2202.0;316
;28310;2186.0;266
;41160;2814.0;1983
;41290;4510.0;484
;;1992.0;220
;41160;1620.0;173
;41290;1082.0;189
;28140;2471.0;330
;41370;1168.0;75
;45130;1196.0;2052
;28110;576.0;16551
;28300;752.0;5637
;91410;1282.0;1119
;28700;552.0;404
;28310;2747.0;624
;77140;1009.0;12770
;77167;2724.0;825
;77940;1263.0;1750
;45300;487.0;129
;77760;2926.0;753
;45390;1245.0;381
;45110;996.0;751
;45300;1203.0;269
;45490;1723.0;556
;45210;2394.0;1025
;77570;1637.0;725
;45290;1136.0;270
;77176;859.0;5888
;91490;539.0;987
;91720;1596.0;477
;91070;683.0;9152
;91250;942.0;3118
;91630;723.0;1896
;91390;438.0;21428
;91250;442.0;529
;45490;807.0;360
;91490;3368.0;4788
;91270;898.0;29963
;91750;1029.0;1731
;42130;1647.0;1316
;65300;364.0;228
;80480;637.0;465
;63310;1000.0;522
;64330;533.0;100
;30190;602.0;400
;79200;1280.0;1979
;20220;1072.0;1740
;73220;729.0;174
;26110;871.0;29
;20243;4143.0;361
;33190;246.0;95
;58300;2624.0;603
;42111;893.0;124
;40320;564.0;146
;89440;867.0;162
;20270;6357.0;2191
;67700;650.0;592
;15400;1254.0;205
;42260;1961.0;483
;50420;339.0;110
;25260;815.0;1523
;38140;771.0;303
;64510;373.0;386
;59143;1238.0;792
;88460;870.0;953
;24160;1068.0;490
;22490;413.0;674
;53290;4308.0;1067
;25510;2020.0;355
;64420;571.0;269
;52240;571.0;40
;43300;2114.0;59
;22100;1479.0;3868
;42440;515.0;51
;4420;16693.0;186
;71510;553.0;303
;63490;825.0;147
;47180;640.0;479
;7380;478.0;578
;62170;813.0;314
;62123;549.0;376
;56140;847.0;803
;16370;2375.0;1267
;24500;566.0;113
;69210;332.0;6161
;30620;874.0;4203
;24330;802.0;156
;25360;1022.0;133
;21121;815.0;438
;21310;2168.0;755
;35131;875.0;3808
;55160;259.0;95
;62124;434.0;437
;57260;1871.0;94
;57730;954.0;4168
;81340;818.0;70
;71960;1466.0;853
;50260;1739.0;1197
;71700;638.0;197
;44690;1734.0;2809
;25530;460.0;48
;84400;1978.0;1017
;56300;1610.0;2056
;85320;1423.0;577
;14710;908.0;130
;59226;763.0;1604
;85420;848.0;263
;13012;1405.0;60528
;40090;1401.0;573
;22640;517.0;513
;;1731.0;1212
;70360;592.0;284
;;774.0;576
;31370;249.0;72
;61210;1180.0;314
;66500;2023.0;403
;39570;521.0;405
;79170;1142.0;164
;80300;356.0;98
;31470;2155.0;8755
;89200;1283.0;347
;25170;318.0;256
;62580;358.0;537
;9350;716.0;97
;55190;645.0;36
;36130;3775.0;1648
;6260;2134.0;1840
;22960;3466.0;6212
;19340;1410.0;779
;4240;1184.0;125
;26740;390.0;1171
;59710;226.0;2733
;68320;638.0;1358
;83820;697.0;714
;50170;922.0;258
;19160;2052.0;276
;4420;3735.0;395
;14370;441.0;447
;15110;1774.0;48
;49260;1775.0;477
;85430;2599.0;3340
;53440;2722.0;796
;49430;847.0;983
;23210;941.0;119
;30360;427.0;340
;40150;1433.0;3792
;15130;1497.0;1196
;82440;3232.0;1014
;1500;3359.0;2437
;7270;891.0;286
;31390;606.0;200
;38230;850.0;8247
;22300;3500.0;2481
;48110;1817.0;196
;59380;1019.0;2437
;9200;942.0;141
;38680;1048.0;326
;25620;771.0;554
;68130;422.0;1131
;79270;805.0;771
;50520;688.0;181
;44420;1684.0;1759
;67470;414.0;436
;62161;737.0;648
;3120;2177.0;776
;68740;945.0;934
;57330;401.0;1317
;20231;5362.0;763
;90300;555.0;3537
;26160;189.0;188
;20215;810.0;230
;35430;920.0;2603
;40310;1690.0;1323
;38350;464.0;135
;26190;1121.0;52
;59251;564.0;3357
;26140;3676.0;3863
;52330;1521.0;118
;51290;539.0;108
;52100;1315.0;561
;51300;382.0;104
