NOM_DU_SITE;GROUPE_DE_DECHETS;CATEGORIE;FAMILLE IN;VEC;ACTIVITE ( Bq);COORDONNEE
BEAUFOUR-IPSEN INDUSTRIE S.A. - PREFORMULATION - SERVICE DEVELOPPEMENT PRODUIT;;FMA-VC;F3-7-01;0,000189;170000;49.2625179293, 1.87899873025
MARINE NATIONALE - DSSF BREST;Déchets divers;TFA;TFA;3,4;13000;49.3724127712, 2.65168435338
MARINE NATIONALE - DSSF BREST;Déchets divers;TFA;TFA;0,02;20000;49.4401640357, 2.85239328307
MARINE NATIONALE - DSSF BREST;Déchets divers;TFA;TFA;0,6;30000;49.4167558741, 2.82616200887
MARINE NATIONALE - DSSF BREST;Déchets divers;TFA;TFA;0,12;1000;49.4288968295, 2.85947434243
MARINE NATIONALE - LASEM BREST;Déchets technologique;FMA-VC;DIV3;0,1;1000000;49.4562302222, 2.81634168234
MARINE NATIONALE - LASEM BREST;Déchets technologique;FA-VL;DIV9;0,1;1000000;49.2523837139, 2.48640275669
MARINE NATIONALE - LASEM BREST;Déchets technologique;FMA-VC;DIV3;0,1;1000000;49.2167000027, 2.8000000069
MARINE NATIONALE - LASEM BREST;Déchets technologique;TFA;TFA;0,1;1000000;49.2332345506, 2.90266479717
MARINE NATIONALE - LASEM BREST;Déchets technologique;FMA-VC;DIV3;0,1;80000;49.4882717139, 2.98811102576
MARINE NATIONALE - LASEM BREST;Déchets technologique;FMA-VC;DIV3;0,1;40000;49.2210297224, 2.89855218499
MARINE NATIONALE - LASEM BREST;Déchets technologique;TFA;TFA;0,1;3000;49.302901953, 1.77599000522
MARINE NATIONALE - LASEM BREST;Déchets technologique;TFA;TFA;0,1;1000000;49.2340721545, 2.30573989784
MARINE NATIONALE - LASEM BREST;Déchets technologique;TFA;TFA;0,2;10000;49.6478121822, 1.84461259463
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S01;-;370000;49.4922993875, 2.67433173414
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S01;-;3000000;49.2961983671, 2.44544379234
MARINE NATIONALE - SLM BREST;Déchets technologiques;FA-VL;DIV9;0,1;57000000;49.3307665166, 2.46532430925
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;1,64E+11;49.3297175501, 2.46331484621
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;0;49.2365762535, 2.13617849023
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;0;49.3633019561, 2.76220000486
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;0;49.2480019505, 2.43700000497
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;0;49.2546722644, 2.43669569313
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;0;49.4542081516, 3.06583876074
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;32000000;49.4817544919, 2.57637877428
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S02;-;150000;49.275799182, 2.46038152844
MARINE NATIONALE - SLM BREST;Déchets technologiques;AUTRES;S01;-;861000000;49.5759164348, 3.02341577892
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,1;1000;49.5781443177, 2.99424537477
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,01;200;49.4365483297, 1.9080909469
MARINE NATIONALE - DSSF BREST;Déchets technologiques;FMA-VC;F3-7-01;0,36;130000;49.3043530234, 2.57750425349
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;1,35;68000;49.3287323625, 2.44138872776
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,9;38000;49.5102127246, 2.92274587645
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,2;33000;49.4977018981, 2.92741309064
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;3,2;137000;49.5102127246, 2.92274587645
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;2,6;137000;49.5030115879, 2.91847060963
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,4;23000;49.2500019505, 2.07000000511
MARINE NATIONALE - DSSF BREST;Déchets technologiques;FMA-VC;DIV3;1,04;150000;49.2659696193, 2.07868419766
MARINE NATIONALE - DSSF BREST;Déchets technologiques;TFA;TFA;0,05;10000;49.2160543636, 2.41604834152
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;1000000;49.2055519484, 2.354670005
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;52000000;49.2117073981, 2.44811878936
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S01;-;1000000;49.4758152454, 2.88131445964
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S01;-;1000000;49.4076149948, 2.79545785844
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S01;-;1000000;49.2727388309, 2.66793587406
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S01;-;1000000;49.2856886884, 2.49305037377
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;FA-VL;DIV9;0,1;3000000;49.275723193, 2.49468164818
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;6000;49.3832999954, 2.19999999929
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;1000000;50.1089749999, 1.86554979495
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;9000000;50.0999999956, 1.83333000229
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S01;-;8000000;49.9666999954, 1.95000000828
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;TFA;TFA;0,1;351,3;49.8976488282, 2.29616846484
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;FA-VL;DIV9;0,1;40000;49.8976488282, 2.29616846484
MARINE NATIONALE - LASEM BREST;Matériau contenant des radionucleides;AUTRES;S02;-;1000000;49.8976488282, 2.29616846484
CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE BREST - HÔPITAL AUGUSTIN MORVAN - MEDECINE NUCLEAIRE;;VTC;DGD;40;-;49.9000000019, 2.3000000075
CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE BREST- HÔPITAL DE LA CAVALE BLANCHE - BIOLOGIE, BIOCHIMIE, ANATOMIE PATHOLOGIE;;VTC;DGD;3;-;49.9115853703, 2.30380385551
CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE BREST- HÔPITAL DE LA CAVALE BLANCHE - MEDECINE NUCLEAIRE - SCINTIGRAPHIE;;VTC;DGD;30;-;49.8976488282, 2.29616846484
UNIVERSITE DE BRETAGNE OCCIDENTALE - INSERM U1078 ECLA - FACULTE DE MEDECINE;;FMA-VC;F3-7-01;0;1360000;49.9094849818, 2.26433300509
CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE BREST - HÔPITAL AUGUSTIN MORVAN - MEDECINE NUCLEAIRE;;FMA-VC;F3-7-01;0;236000;49.9383932699, 2.28494426668
UNIVERSITE DE BRETAGNE OCCIDENTALE - INSERM U1078 ECLA - FACULTE DE MEDECINE;;FMA-VC;F3-7-01;0;474000;49.8976488282, 2.29616846484
UNIVERSITE DE BRETAGNE OCCIDENTALE - INSERM U1078 ECLA - FACULTE DE MEDECINE;;FMA-VC;F3-7-01;0,00168;193000;49.905783377, 2.47550462125
UNIVERSITE DE BRETAGNE OCCIDENTALE - INSERM U1078 ECLA - FACULTE DE MEDECINE;;FMA-VC;F3-7-01;0,0168;11240000;49.8453562737, 2.38232506921
UNIVERSITE DE BRETAGNE OCCIDENTALE - INSERM U1078 ECLA - FACULTE DE MEDECINE;;FMA-VC;F3-7-01;0,00315;60000;49.6167000237, 2.60000001894
STATION DE BIOLOGIE MARINE - MUSEUM & COLLEGE DE FRANCE ;;FMA-VC;F3-7-01;0,00945;5000000;49.8254593343, 2.92817698207
STATION DE BIOLOGIE MARINE - MUSEUM & COLLEGE DE FRANCE ;;FMA-VC;F3-7-01;0,0063;5000000;49.7419845791, 3.06793139929
STATION DE BIOLOGIE MARINE - MUSEUM & COLLEGE DE FRANCE ;;FMA-VC;F3-01;0,0000674;666000;49.7166999974, 2.95000000864
STATION DE BIOLOGIE MARINE - MUSEUM & COLLEGE DE FRANCE ;;FMA-VC;F3-01;0,002022;400000;49.6499507456, 2.62281185265
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;FMA-VC;F3-7-01;1;100000;50.0616019886, 1.61207000535
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;FA-VL;DIV6;1,4;9000000;50.0576019884, 1.59230000536
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;FMA-VC;DIV4;0,4;1000000;50.0600019885, 1.60000000536
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;AUTRES;S01;-;4000000;50.0887783578, 1.54915121456
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;AUTRES;S01;-;1000000;49.9928913192, 1.87149060513
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;FA-VL;F6-9-04;0,18;168000000;49.8491191847, 2.66042333755
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;FA-VL;F6-9-02;0,004;74000000;49.8405789958, 1.9408894006
MARINE NATIONALE - BASE ILE LONGUE;Autres déchets;TFA;TFA;0,3;10000;50.0122271412, 2.00181518288
MARINE NATIONALE - BASE ILE LONGUE;Déchets de procédé;FMA-VC;F3-7-01;0,15;2770000000;49.9832999956, 2.66667000985
MARINE NATIONALE - BASE ILE LONGUE;Déchets de procédé;FMA-VC;F3-7-01;0,054;15100000000;50.1344143826, 1.66933127195
MARINE NATIONALE - BASE ILE LONGUE;Déchets de procédé;FMA-VC;F3-7-01;0,084;3980000;49.8770019805, 3.0410000048
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;1,4;5000000;49.7759019756, 2.484770005
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;1,06;164000000;49.7918438577, 2.46595739899
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;0,5;100000;49.7726013964, 2.48881389978
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;4;3100000;49.7683365616, 2.90228351343
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;8;10000000;50.0064204908, 3.01867326646
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;FMA-VC;F3-7-01;9,9;87000000;49.9321576585, 2.936279479
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;FMA-VC;F3-6-04;2,4;41000000;49.5796054885, 2.64965773121
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;16,65;19250000;49.8239019779, 2.70061000492
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;FMA-VC;F3-6-04;60,72;7600000;49.698150424, 2.79044002981
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;0,2;1000000;49.698150424, 2.79044002981
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;FMA-VC;DIV3;7,8;4800000000;49.698150424, 2.79044002981
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;FMA-VC;F3-01;15,2;46700000;49.9868475997, 1.55535682704
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;AUTRES;DSF;1;1000000;50.018656074, 2.08061862664
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;1;4000000;49.8707642879, 2.51897432326
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;1;100000;49.9667000029, 3.0500000038
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;6,3;9100000;49.4469008516, 1.80631760922
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;0,2;100000;49.8626061492, 2.27986217267
MARINE NATIONALE - BASE ILE LONGUE;Déchets technologiques;TFA;TFA;4,2;100000;49.2546722644, 2.43669569313
MARINE NATIONALE - BAN LANDIVISIAU;Conteneurs Type ANDRA;FA-VL;DIV9;15;219000000;50.0622695115, 1.38623414834
MARINE NATIONALE - BAN LANDIVISIAU;Conteneurs Type SNCF;FA-VL;DIV9;63;313000000;49.3803663241, 2.46075128149
MARINE NATIONALE - BAN LANDIVISIAU;Conteneurs Type SNCF;FA-VL;DIV9;0,5;1000000;49.9335571501, 2.26741715078
MARINE NATIONALE - CELAE DET LANVEOC;Matériel aéronautique;FA-VL;DIV9;30,7;122400000;49.3715334761, 3.35034095574
MARINE NATIONALE - CELAE DET LANVEOC;Matériel aéronautique;FA-VL;DIV9;14;170000000;49.3029491931, 2.53434534433
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;65;320000000;49.2076911232, 2.05593305218
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;18;180000000;49.7642164888, 3.38143125709
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;18;80000000;49.9137276384, 4.12626005856
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-2-15;89,32;6050000000;49.8976488282, 2.29616846484
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;6;900000;49.7012051869, 4.01792535089
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;13,3;41400000;49.7134503944, 3.35269073428
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-01;0,27;650000;49.5800019667, 3.64779000455
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;1,025;14100000;49.3009376602, 2.60376887519
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-01;0,69;57100000;49.5521901759, 2.26347905223
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;78,49;1800000000;50.1122849393, 1.86554067854
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;0,4265;5400000;49.2079356352, 2.05675450214
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-2-15;1,35582;19200000;49.1971446329, 2.20980520299
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;7,4925;42600000;49.2546722644, 2.43669569313
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-01;0;5400000;49.4167558741, 2.82616200887
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-01;0;1280000000;49.8196223506, 2.74920517582
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-2-15;0,0533;24000000;49.3009376602, 2.60376887519
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-02;0,005655;12000000;49.9383258274, 2.28880474359
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;0,22995;200000000;49.5006179378, 2.92860797822
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-2-15;0,20088;1440000;49.2112083229, 1.90630811916
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;2,2057;27000000;49.3511595995, 2.7193760697
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;0,394;6280000;49.3287323625, 2.44138872776
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-01;0,013728;16000000;49.4016103276, 2.96387542026
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-01;0,32883;35900000;49.5082229184, 2.94727616866
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;1,61;51300000;49.1248036113, 3.36289711473
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);FMA-VC;F3-7-01;0;40000;49.2995024489, 2.51508592607
EDF - BRENNILIS - EN DECONSTRUCTION;Déchets de Moyenne Activite ou Faible Activité à Vie Courte (FMA-VC);TFA;TFA;2,82568;39500000;50.2886508162, 1.7568764513
UNIVERSITE DE BRETAGNE OCCIDENTALE - IUEM - UMR 6538 DOMAINES OCEANIQUES;;FMA-VC;F3-7-01;0;0,61;49.3903368918, 2.25117486123
LABORATOIRE DES SCIENCES ET DE L'ENVIRONNEMENT MARIN - CNRS - UMR 6539;;FMA-VC;F3-7-01;0;530000;49.2727388309, 2.66793587406
UNIVERSITE DE BRETAGNE OCCIDENTALE - IUEM - UMR 6538 DOMAINES OCEANIQUES;;FMA-VC;F3-7-01;0,000084;0,61;49.2210297224, 2.89855218499
LABORATOIRE DES SCIENCES ET DE L'ENVIRONNEMENT MARIN - CNRS - UMR 6539;;FMA-VC;F3-7-01;0,00336;40000;49.4542081516, 3.06583876074
IFREMER / CENTRE BRETAGNE - RECHERCHE;;FMA-VC;F3-7-01;0,084;10000000;49.5080424522, 2.22875419348
LABORATOIRE DES SCIENCES ET DE L'ENVIRONNEMENT MARIN - CNRS - UMR 6539;;FMA-VC;F3-7-01;0,00189;10000;44.9454017142, -0.23265499437
IFREMER / CENTRE BRETAGNE - RECHERCHE;;FMA-VC;F3-7-01;0,063;100000000;44.8499999956, 0.800000005386
CLINIQUE SAINT-MICHEL ET SAINTE-ANNE - CENTRE DE MEDECINE NUCLEAIRE / SCINTIGRAPHIE;;VTC;DGD;1;-;44.8500000035, 0.483333010561
STATION BIOLOGIQUE - CNRS / UMR 8227 - UMR7144 - USR 3151;;VTC;DGD;1,04;-;45.1801509947, 0.769917050399
STATION BIOLOGIQUE - CNRS / UMR 8227 - UMR7144 - USR 3151;;FMA-VC;F3-7-01;0;206000000;44.829336338, 0.335990000777
STATION BIOLOGIQUE - CNRS / UMR 8227 - UMR7144 - USR 3151;;FMA-VC;F3-7-01;0;49000000;45.1239280336, 1.22852360997
STATION BIOLOGIQUE - CNRS / UMR 8227 - UMR7144 - USR 3151;;FMA-VC;F3-7-01;0,0252;23000000;45.1096107485, 0.914912882694
STATION BIOLOGIQUE - CNRS / UMR 8227 - UMR7144 - USR 3151;;FMA-VC;F3-01;0,01348;5000000;45.0104830714, 0.0513598441947
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;TFA;TFA;0,500005;1000000;45.0978038123, 0.475710110282
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;MA-VL;DIV2;0,1000002;3,00E+12;45.1450054399, 0.527340874022
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;AUTRES;DSF;0,007;0;45.097651887, 1.32176799893
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-01;6,578;8630000000;44.8937967859, -0.498721925786
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-03;9,4686;1,75E+11;45.0167000002, -0.533332999587
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-02;4,06;670000000;45.0234760157, -0.585942048731
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-01;25,2;1,15E+11;45.0159875247, -0.532376600308
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-03;18,5725;3,56E+11;45.0198749141, -0.552844566222
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;MA-VL;F2-5-07;0,88;72000000000;44.6816166003, -1.01516770732
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;MA-VL;F2-5-05;2,9;0;44.6101355308, -0.314798295931
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;TFA;TFA;9,916;30000000;44.904355074, -0.534605528662
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-7-01;0;56000000;44.904355074, -0.534605528662
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-03;0,2416914;0;44.9058768182, -0.532324782776
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;FMA-VC;F3-4-03;0,219996;0;44.9151105954, -0.539855506305
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;AUTRES;S01;-;0;44.4372804888, -0.230426087761
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;AUTRES;S01;-;0;44.7999996649, -0.533333532731
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);ATALANTE;AUTRES;S01;-;0;44.6269733446, -0.976607635307
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets activés - barres de commande en CEI (B4C);MA-VL;F2-4-15;0,13122;9,94E+13;44.9100646236, -0.637294877739
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets activés - barres de commande en CEI (B4C);MA-VL;F2-4-15;1,64025;1,19E+15;44.9188451125, -0.625845094221
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets activés - barres de commande en CEI (B4C);MA-VL;F2-4-15;0,85293;6,46E+14;44.8366605425, -0.565635946863
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets dont la filière de gestion reste à définir;TFA;TFA;21;0;44.8386238873, -0.585631127277
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets dont la filière de gestion reste à définir;TFA;TFA;2;0;44.8366605425, -0.565635946863
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets dont la filière de gestion reste à définir;AUTRES;DSF;0,0000305;0;44.8366605425, -0.565635946863
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Déchets dont la filière de gestion reste à définir;TFA;TFA;2,5;0;44.7622126854, -0.651748174835
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Sources sans emploi;AUTRES;S01;-;0;44.8592169758, -0.529413099939
CEA CIVIL - MARCOULE (ATALANTE - PHENIX);Sources sans emploi;AUTRES;S01;-;0;44.6920946035, -0.749816506686
CONSEILS ET ETUDES EN RADIOPROTECTION (CERAP) - AGENCE DE BAGNOLS SUR CEZE;;VTC;DGD;0,0005;-;45.0423848251, -0.125056732919
SITA FD - BELLEGARDE;Déchets provenant de COMURHEX (1982);AUTRES;DSH;-;70000000;44.8731677756, -0.678521130329
SITA FD - BELLEGARDE;Déchets provenant de SOCATRI (1992 - 2007);AUTRES;DSH;-;15600000000;45.0838060295, -0.286550957126
SITA FD - BELLEGARDE;Déchets provenant du CEA/GRENOBLE (1991 - 1993);AUTRES;DSH;-;0;44.8325918128, -0.646682056301
SITA FD - BELLEGARDE;Déchets provenant du CEA/GRENOBLE (1991 - 1993);AUTRES;DSH;-;0;44.8325918128, -0.646682056301
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-4-03;9,3316;80000000000;44.8578017089, -0.570862994248
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-4-01;6,4272;8400000000;44.8068729972, -0.629113673705
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-4-02;4,06;2000000000;44.8058374327, -0.632143673666
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-4-03;0,8808;18000000000;44.9167000025, -0.366666994186
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-4-01;0,5566;8000000000;44.8783916829, -0.725202024905
CEA CIVIL - MARCOULE;AMEC3;FMA-VC;F3-7-01;0;21000000;44.8948754386, -0.713733482756
CEA CIVIL - MARCOULE (APM - G1 - ISAI);APM - Bâtiment 211;MA-VL;F2-4-14;13,184;0;45.0150017185, 0.00300000554568
CEA CIVIL - MARCOULE (APM - G1 - ISAI);APM - Bâtiment 213 (puits);HA;F1-5-01;1,3995;2,30E+12;44.5387975213, -1.16397134379
